composition,energy,atoms,e_per_atom,oxides,oxide_e_per_atom,e_per_atom-sum(oxide_e_per_atom)
Y4Ni2Co6Ba4O24,-256.03386,40.0,-6.4008465,"['Y-O', 'Ni-O', 'Co-O', 'Ba-O']",-25.964456018,19.563609518
Ni4Ca4Co4Ba4O24,-221.97509,40.0,-5.54937725,"['Ni-O', 'Ca-O', 'Co-O', 'Ba-O']",-23.290451609999998,17.74107436
Ni4Co4Ba4O24La4,-247.42431,40.0,-6.18560775,"['Ni-O', 'Co-O', 'Ba-O', 'La-O']",-25.256069178,19.070461428
Pr4Ni4Co4Ba4O24,-246.32114,40.0,-6.1580285,"['Pr-O', 'Ni-O', 'Co-O', 'Ba-O']",-25.055114005,18.897085505
Sr4Co4Ba4O24Ni4,-222.21282,40.0,-5.5553205,"['Sr-O', 'Co-O', 'Ba-O', 'Ni-O']",-22.90351325,17.34819275
Y4Ni4Co4Ba4O24,-253.46186,40.0,-6.3365465,"['Y-O', 'Ni-O', 'Co-O', 'Ba-O']",-25.964456018,19.627909518
Ca4Mn7Co1Ba4O24,-265.62689,40.0,-6.64067225,"['Ca-O', 'Mn-O', 'Co-O', 'Ba-O']",-26.28929592,19.64862367
Mn7Co1Ba4O24La4,-291.22054,40.0,-7.2805135000000005,"['Mn-O', 'Co-O', 'Ba-O', 'La-O']",-28.254913488,20.974399988
Pr4Mn7Co1Ba4O24,-288.91229,40.0,-7.22280725,"['Pr-O', 'Mn-O', 'Co-O', 'Ba-O']",-28.053958315000003,20.831151065000004
Sr4Mn7Co1Ba4O24,-265.75858,40.0,-6.6439645,"['Sr-O', 'Mn-O', 'Co-O', 'Ba-O']",-25.90235756,19.25839306
Y4Mn7Co1Ba4O24,-295.52465,40.0,-7.38811625,"['Y-O', 'Mn-O', 'Co-O', 'Ba-O']",-28.963300328000003,21.575184078000003
Ca4Mn6Co2Ba4O24,-261.67536,40.0,-6.5418840000000005,"['Ca-O', 'Mn-O', 'Co-O', 'Ba-O']",-26.28929592,19.74741192
Mn6Co2Ba4O24La4,-286.41348,40.0,-7.160337,"['Mn-O', 'Co-O', 'Ba-O', 'La-O']",-28.254913488,21.094576488
Pr4Mn6Co2Ba4O24,-283.89595,40.0,-7.097398750000001,"['Pr-O', 'Mn-O', 'Co-O', 'Ba-O']",-28.053958315000003,20.956559565000003
Sr4Mn6Co2Ba4O24,-261.83397,40.0,-6.545849250000001,"['Sr-O', 'Mn-O', 'Co-O', 'Ba-O']",-25.90235756,19.35650831
Y4Mn6Co2Ba4O24,-291.85434,40.0,-7.296358499999999,"['Y-O', 'Mn-O', 'Co-O', 'Ba-O']",-28.963300328000003,21.666941828000002
Ca4Mn4Co4Ba4O24,-253.51292,40.0,-6.337823,"['Ca-O', 'Mn-O', 'Co-O', 'Ba-O']",-26.28929592,19.95147292
Mn4Co4Ba4O24La4,-278.75322,40.0,-6.9688305,"['Mn-O', 'Co-O', 'Ba-O', 'La-O']",-28.254913488,21.286082988
Pr4Mn4Co4Ba4O24,-275.74368,40.0,-6.893592,"['Pr-O', 'Mn-O', 'Co-O', 'Ba-O']",-28.053958315000003,21.160366315000005
Sr4Mn4Co4Ba4O24,-253.68407,40.0,-6.342101749999999,"['Sr-O', 'Mn-O', 'Co-O', 'Ba-O']",-25.90235756,19.56025581
Y4Mn4Co4Ba4O24,-283.99258,40.0,-7.099814499999999,"['Y-O', 'Mn-O', 'Co-O', 'Ba-O']",-28.963300328000003,21.863485828
Ca4Mn7Ba4O24Fe1,-267.66734,40.0,-6.691683500000001,"['Ca-O', 'Mn-O', 'Ba-O', 'Fe-O']",-26.925922811999996,20.234239311999996
Fe1Mn7Ba4O24La4,-293.29057,40.0,-7.33226425,"['Fe-O', 'Mn-O', 'Ba-O', 'La-O']",-28.891540380000002,21.55927613
Pr4Mn7Ba4O24Fe1,-290.65092,40.0,-7.266273,"['Pr-O', 'Mn-O', 'Ba-O', 'Fe-O']",-28.690585206999998,21.424312207
Sr4Mn7Ba4O24Fe1,-268.05402,40.0,-6.701350499999999,"['Sr-O', 'Mn-O', 'Ba-O', 'Fe-O']",-26.538984452,19.837633952
Y4Mn7Ba4O24Fe1,-294.82472,40.0,-7.370618,"['Y-O', 'Mn-O', 'Ba-O', 'Fe-O']",-29.599927219999998,22.229309219999998
Ca4Mn6Ba4O24Fe2,-265.77957,40.0,-6.6444892499999995,"['Ca-O', 'Mn-O', 'Ba-O', 'Fe-O']",-26.925922811999996,20.281433561999997
Fe2Mn6Ba4O24La4,-291.27623,40.0,-7.28190575,"['Fe-O', 'Mn-O', 'Ba-O', 'La-O']",-28.891540380000002,21.609634630000002
Pr4Mn6Ba4O24Fe2,-288.63803,40.0,-7.21595075,"['Pr-O', 'Mn-O', 'Ba-O', 'Fe-O']",-28.690585206999998,21.474634456999997
Sr4Mn6Ba4O24Fe2,-265.97588,40.0,-6.6493970000000004,"['Sr-O', 'Mn-O', 'Ba-O', 'Fe-O']",-26.538984452,19.889587452
Y4Mn6Ba4O24Fe2,-292.81281,40.0,-7.32032025,"['Y-O', 'Mn-O', 'Ba-O', 'Fe-O']",-29.599927219999998,22.279606969999996
Ni1Ca4Mn7Ba4O24,-262.44579,40.0,-6.5611447499999995,"['Ni-O', 'Ca-O', 'Mn-O', 'Ba-O']",-25.066506765,18.505362015
Ni1Mn7Ba4O24La4,-288.09065,40.0,-7.202266249999999,"['Ni-O', 'Mn-O', 'Ba-O', 'La-O']",-27.032124333,19.829858082999998
Pr4Ni1Mn7Ba4O24,-285.46569,40.0,-7.1366422499999995,"['Pr-O', 'Ni-O', 'Mn-O', 'Ba-O']",-26.831169159999995,19.694526909999993
Sr4Mn7Ba4O24Ni1,-262.67745,40.0,-6.56693625,"['Sr-O', 'Mn-O', 'Ba-O', 'Ni-O']",-24.679568405,18.112632155
Y4Ni1Mn7Ba4O24,-289.8374,40.0,-7.245935,"['Y-O', 'Ni-O', 'Mn-O', 'Ba-O']",-27.740511172999994,20.494576172999995
Ni2Ca4Mn6Ba4O24,-254.85563,40.0,-6.37139075,"['Ni-O', 'Ca-O', 'Mn-O', 'Ba-O']",-25.066506765,18.695116015
Ni2Mn6Ba4O24La4,-280.75783,40.0,-7.01894575,"['Ni-O', 'Mn-O', 'Ba-O', 'La-O']",-27.032124333,20.013178583
Pr4Ni2Mn6Ba4O24,-278.13935,40.0,-6.953483749999999,"['Pr-O', 'Ni-O', 'Mn-O', 'Ba-O']",-26.831169159999995,19.877685409999994
Sr4Mn6Ba4O24Ni2,-255.13722,40.0,-6.3784305,"['Sr-O', 'Mn-O', 'Ba-O', 'Ni-O']",-24.679568405,18.301137905
Y4Ni2Mn6Ba4O24,-282.52837,40.0,-7.06320925,"['Y-O', 'Ni-O', 'Mn-O', 'Ba-O']",-27.740511172999994,20.677301922999995
Ni4Ca4Mn4Ba4O24,-237.81916,40.0,-5.945479000000001,"['Ni-O', 'Ca-O', 'Mn-O', 'Ba-O']",-25.066506765,19.121027765
Ni4Mn4Ba4O24La4,-265.85202,40.0,-6.6463005,"['Ni-O', 'Mn-O', 'Ba-O', 'La-O']",-27.032124333,20.385823833
Pr4Ni4Mn4Ba4O24,-263.23632,40.0,-6.580907999999999,"['Pr-O', 'Ni-O', 'Mn-O', 'Ba-O']",-26.831169159999995,20.250261159999994
Sr4Mn4Ba4O24Ni4,-239.39053,40.0,-5.98476325,"['Sr-O', 'Mn-O', 'Ba-O', 'Ni-O']",-24.679568405,18.694805155
Y4Ni4Mn4Ba4O24,-267.41123,40.0,-6.6852807499999995,"['Y-O', 'Ni-O', 'Mn-O', 'Ba-O']",-27.740511172999994,21.055230422999994
Ni7Ca4Co1Ba4O24,-210.58851,40.0,-5.26471275,"['Ni-O', 'Ca-O', 'Co-O', 'Ba-O']",-23.290451609999998,18.025738859999997
Ni7Co1Ba4O24La4,-236.76604,40.0,-5.919151,"['Ni-O', 'Co-O', 'Ba-O', 'La-O']",-25.256069178,19.336918178
Pr4Ni7Co1Ba4O24,-234.21478,40.0,-5.8553695,"['Pr-O', 'Ni-O', 'Co-O', 'Ba-O']",-25.055114005,19.199744504999998
Sr4Co1Ba4O24Ni7,-210.87208,40.0,-5.271802,"['Sr-O', 'Co-O', 'Ba-O', 'Ni-O']",-22.90351325,17.63171125
Y4Ni7Co1Ba4O24,-238.69974,40.0,-5.9674935,"['Y-O', 'Ni-O', 'Co-O', 'Ba-O']",-25.964456018,19.996962518
Ni6Ca4Co2Ba4O24,-214.13683,40.0,-5.35342075,"['Ni-O', 'Ca-O', 'Co-O', 'Ba-O']",-23.290451609999998,17.93703086
Ni6Co2Ba4O24La4,-240.38513,40.0,-6.0096282500000004,"['Ni-O', 'Co-O', 'Ba-O', 'La-O']",-25.256069178,19.246440928
Pr4Ni6Co2Ba4O24,-237.34222,40.0,-5.9335555,"['Pr-O', 'Ni-O', 'Co-O', 'Ba-O']",-25.055114005,19.121558505
Sr4Co2Ba4O24Ni6,-214.38261,40.0,-5.35956525,"['Sr-O', 'Co-O', 'Ba-O', 'Ni-O']",-22.90351325,17.543948
Y4Ni6Co2Ba4O24,-242.45305,40.0,-6.06132625,"['Y-O', 'Ni-O', 'Co-O', 'Ba-O']",-25.964456018,19.903129768
Ni4Ca4Co4Ba4O24,-221.8983,40.0,-5.5474575,"['Ni-O', 'Ca-O', 'Co-O', 'Ba-O']",-23.290451609999998,17.742994109999998
Ni4Co4Ba4O24La4,-248.02185,40.0,-6.20054625,"['Ni-O', 'Co-O', 'Ba-O', 'La-O']",-25.256069178,19.055522928000002
Pr4Ni4Co4Ba4O24,-245.44565,40.0,-6.13614125,"['Pr-O', 'Ni-O', 'Co-O', 'Ba-O']",-25.055114005,18.918972755
Sr4Co4Ba4O24Ni4,-222.12942,40.0,-5.5532355,"['Sr-O', 'Co-O', 'Ba-O', 'Ni-O']",-22.90351325,17.35027775
Y4Ni4Co4Ba4O24,-253.13926,40.0,-6.3284815000000005,"['Y-O', 'Ni-O', 'Co-O', 'Ba-O']",-25.964456018,19.635974517999998
Ni7Ca4Ba4O24Fe1,-212.85204,40.0,-5.321301,"['Ni-O', 'Ca-O', 'Ba-O', 'Fe-O']",-23.927078502,18.605777502000002
Fe1Ni7Ba4O24La4,-239.10873,40.0,-5.977718250000001,"['Fe-O', 'Ni-O', 'Ba-O', 'La-O']",-25.89269607,19.914977819999997
Pr4Ni7Ba4O24Fe1,-236.53945,40.0,-5.91348625,"['Pr-O', 'Ni-O', 'Ba-O', 'Fe-O']",-25.691740896999995,19.778254646999997
Sr4Ni7Ba4O24Fe1,-213.18973,40.0,-5.32974325,"['Sr-O', 'Ni-O', 'Ba-O', 'Fe-O']",-23.540140142,18.210396892
Y4Ni7Ba4O24Fe1,-240.91855,40.0,-6.022963750000001,"['Y-O', 'Ni-O', 'Ba-O', 'Fe-O']",-26.601082909999995,20.578119159999993
Ni6Ca4Ba4O24Fe2,-218.31585,40.0,-5.45789625,"['Ni-O', 'Ca-O', 'Ba-O', 'Fe-O']",-23.927078502,18.469182252
Fe2Ni6Ba4O24La4,-244.56916,40.0,-6.114229,"['Fe-O', 'Ni-O', 'Ba-O', 'La-O']",-25.89269607,19.778467069999998
Pr4Ni6Ba4O24Fe2,-241.98368,40.0,-6.049592,"['Pr-O', 'Ni-O', 'Ba-O', 'Fe-O']",-25.691740896999995,19.642148896999995
Sr4Ni6Ba4O24Fe2,-218.66194,40.0,-5.4665485,"['Sr-O', 'Ni-O', 'Ba-O', 'Fe-O']",-23.540140142,18.073591641999997
Y4Ni6Ba4O24Fe2,-246.41777,40.0,-6.160444249999999,"['Y-O', 'Ni-O', 'Ba-O', 'Fe-O']",-26.601082909999995,20.440638659999998
Ni7Ca4Mn1Ba4O24,-214.87409,40.0,-5.37185225,"['Ni-O', 'Ca-O', 'Mn-O', 'Ba-O']",-25.066506765,19.694654515
Ni7Mn1Ba4O24La4,-241.5102,40.0,-6.037755,"['Ni-O', 'Mn-O', 'Ba-O', 'La-O']",-27.032124333,20.994369332999998
Pr4Ni7Mn1Ba4O24,-238.95319,40.0,-5.97382975,"['Pr-O', 'Ni-O', 'Mn-O', 'Ba-O']",-26.831169159999995,20.857339409999994
Sr4Mn1Ba4O24Ni7,-215.17693,40.0,-5.37942325,"['Sr-O', 'Mn-O', 'Ba-O', 'Ni-O']",-24.679568405,19.300145155000003
Y4Ni7Mn1Ba4O24,-243.23932,40.0,-6.080983,"['Y-O', 'Ni-O', 'Mn-O', 'Ba-O']",-27.740511172999994,21.659528172999995
Ni6Ca4Mn2Ba4O24,-223.34742,40.0,-5.5836855,"['Ni-O', 'Ca-O', 'Mn-O', 'Ba-O']",-25.066506765,19.482821265
Ni6Mn2Ba4O24La4,-249.55112,40.0,-6.238778,"['Ni-O', 'Mn-O', 'Ba-O', 'La-O']",-27.032124333,20.793346333
Pr4Ni6Mn2Ba4O24,-246.30506,40.0,-6.1576265,"['Pr-O', 'Ni-O', 'Mn-O', 'Ba-O']",-26.831169159999995,20.673542659999995
Sr4Mn2Ba4O24Ni6,-223.6355,40.0,-5.5908875,"['Sr-O', 'Mn-O', 'Ba-O', 'Ni-O']",-24.679568405,19.088680905
Y4Ni6Mn2Ba4O24,-251.25503,40.0,-6.2813757500000005,"['Y-O', 'Ni-O', 'Mn-O', 'Ba-O']",-27.740511172999994,21.459135422999992
Ni4Ca4Mn4Ba4O24,-239.59356,40.0,-5.989839,"['Ni-O', 'Ca-O', 'Mn-O', 'Ba-O']",-25.066506765,19.076667765
Ni4Mn4Ba4O24La4,-265.76233,40.0,-6.6440582500000005,"['Ni-O', 'Mn-O', 'Ba-O', 'La-O']",-27.032124333,20.388066083
Pr4Ni4Mn4Ba4O24,-263.15633,40.0,-6.5789082500000005,"['Pr-O', 'Ni-O', 'Mn-O', 'Ba-O']",-26.831169159999995,20.252260909999993
Sr4Mn4Ba4O24Ni4,-239.92572,40.0,-5.998143000000001,"['Sr-O', 'Mn-O', 'Ba-O', 'Ni-O']",-24.679568405,18.681425405
Y4Ni4Mn4Ba4O24,-267.36201,40.0,-6.68405025,"['Y-O', 'Ni-O', 'Mn-O', 'Ba-O']",-27.740511172999994,21.056460922999996
Ca4Co7Ba4O24Fe1,-238.43818,40.0,-5.9609545,"['Ca-O', 'Co-O', 'Ba-O', 'Fe-O']",-25.149867657,19.188913157
Ca4Co7Fe1O24La4,-265.398,40.0,-6.634950000000001,"['Ca-O', 'Co-O', 'Fe-O', 'La-O']",-27.641154290000003,21.006204290000003
Pr4Ca4Co7Fe1O24,-265.09165,40.0,-6.627291250000001,"['Pr-O', 'Ca-O', 'Co-O', 'Fe-O']",-27.440199117,20.812907867
Sr4Ca4Co7Fe1O24,-239.83365,40.0,-5.99584125,"['Sr-O', 'Ca-O', 'Co-O', 'Fe-O']",-25.288598362000002,19.292757112000004
Y4Ca4Co7Fe1O24,-273.35352,40.0,-6.833838,"['Y-O', 'Ca-O', 'Co-O', 'Fe-O']",-28.34954113,21.51570313
Ca4Co6Ba4O24Fe2,-239.51849,40.0,-5.987962250000001,"['Ca-O', 'Co-O', 'Ba-O', 'Fe-O']",-25.149867657,19.161905407
Ca4Co6Fe2O24La4,-266.96358,40.0,-6.674089499999999,"['Ca-O', 'Co-O', 'Fe-O', 'La-O']",-27.641154290000003,20.967064790000002
Pr4Ca4Co6Fe2O24,-264.26578,40.0,-6.6066445,"['Pr-O', 'Ca-O', 'Co-O', 'Fe-O']",-27.440199117,20.833554616999997
Sr4Ca4Co6Fe2O24,-241.14516,40.0,-6.0286290000000005,"['Sr-O', 'Ca-O', 'Co-O', 'Fe-O']",-25.288598362000002,19.259969362
Y4Ca4Co6Fe2O24,-275.12132,40.0,-6.878033,"['Y-O', 'Ca-O', 'Co-O', 'Fe-O']",-28.34954113,21.471508129999997
Ca4Mn1Co7Ba4O24,-241.18072,40.0,-6.029518,"['Ca-O', 'Mn-O', 'Co-O', 'Ba-O']",-26.28929592,20.25977792
Ca4Mn1Co7O24La4,-269.13408,40.0,-6.728351999999999,"['Ca-O', 'Mn-O', 'Co-O', 'La-O']",-28.780582553,22.052230553
Pr4Ca4Mn1Co7O24,-266.85091,40.0,-6.67127275,"['Pr-O', 'Ca-O', 'Mn-O', 'Co-O']",-28.57962738,21.90835463
Sr4Ca4Mn1Co7O24,-242.88583,40.0,-6.07214575,"['Sr-O', 'Ca-O', 'Mn-O', 'Co-O']",-26.428026624999998,20.355880874999997
Y4Ca4Mn1Co7O24,-275.46804,40.0,-6.8867009999999995,"['Y-O', 'Ca-O', 'Mn-O', 'Co-O']",-29.488969393,22.602268393000003
Ca4Mn2Co6Ba4O24,-244.76249,40.0,-6.119062250000001,"['Ca-O', 'Mn-O', 'Co-O', 'Ba-O']",-26.28929592,20.170233670000002
Ca4Mn2Co6O24La4,-271.95243,40.0,-6.7988107499999995,"['Ca-O', 'Mn-O', 'Co-O', 'La-O']",-28.780582553,21.981771803
Pr4Ca4Mn2Co6O24,-269.95508,40.0,-6.748877,"['Pr-O', 'Ca-O', 'Mn-O', 'Co-O']",-28.57962738,21.83075038
Sr4Ca4Mn2Co6O24,-246.47437,40.0,-6.16185925,"['Sr-O', 'Ca-O', 'Mn-O', 'Co-O']",-26.428026624999998,20.266167375
Y4Ca4Mn2Co6O24,-274.49081,40.0,-6.86227025,"['Y-O', 'Ca-O', 'Mn-O', 'Co-O']",-29.488969393,22.626699143000003
Ca4Mn4Co4Ba4O24,-253.25306,40.0,-6.3313265,"['Ca-O', 'Mn-O', 'Co-O', 'Ba-O']",-26.28929592,19.95796942
Ca4Mn4Co4O24La4,-280.97826,40.0,-7.024456499999999,"['Ca-O', 'Mn-O', 'Co-O', 'La-O']",-28.780582553,21.756126053
Pr4Ca4Mn4Co4O24,-278.22827,40.0,-6.95570675,"['Pr-O', 'Ca-O', 'Mn-O', 'Co-O']",-28.57962738,21.62392063
Sr4Ca4Mn4Co4O24,-254.99628,40.0,-6.374907,"['Sr-O', 'Ca-O', 'Mn-O', 'Co-O']",-26.428026624999998,20.053119624999997
Y4Ca4Mn4Co4O24,-283.10802,40.0,-7.077700500000001,"['Y-O', 'Ca-O', 'Mn-O', 'Co-O']",-29.488969393,22.411268893
Ni1Ca4Co7Ba4O24,-233.03256,40.0,-5.825813999999999,"['Ni-O', 'Ca-O', 'Co-O', 'Ba-O']",-23.290451609999998,17.464637609999997
Ni1Ca4Co7O24La4,-261.57638,40.0,-6.5394095,"['Ni-O', 'Ca-O', 'Co-O', 'La-O']",-25.781738243,19.242328743
Pr4Ni1Ca4Co7O24,-257.50222,40.0,-6.4375555,"['Pr-O', 'Ni-O', 'Ca-O', 'Co-O']",-25.58078307,19.14322757
Sr4Ca4Co7O24Ni1,-234.48355,40.0,-5.86208875,"['Sr-O', 'Ca-O', 'Co-O', 'Ni-O']",-23.429182315,17.567093565
Y4Ni1Ca4Co7O24,-268.45716,40.0,-6.711429,"['Y-O', 'Ni-O', 'Ca-O', 'Co-O']",-26.490125083,19.778696083
Ni2Ca4Co6Ba4O24,-229.01139,40.0,-5.72528475,"['Ni-O', 'Ca-O', 'Co-O', 'Ba-O']",-23.290451609999998,17.565166859999998
Ni2Ca4Co6O24La4,-256.24008,40.0,-6.406001999999999,"['Ni-O', 'Ca-O', 'Co-O', 'La-O']",-25.781738243,19.375736243
Pr4Ni2Ca4Co6O24,-253.83304,40.0,-6.345826000000001,"['Pr-O', 'Ni-O', 'Ca-O', 'Co-O']",-25.58078307,19.23495707
Sr4Ca4Co6O24Ni2,-230.16166,40.0,-5.7540415000000005,"['Sr-O', 'Ca-O', 'Co-O', 'Ni-O']",-23.429182315,17.675140815
Y4Ni2Ca4Co6O24,-259.29174,40.0,-6.4822935,"['Y-O', 'Ni-O', 'Ca-O', 'Co-O']",-26.490125083,20.007831582999998
Ni4Ca4Co4Ba4O24,-221.82688,40.0,-5.545672,"['Ni-O', 'Ca-O', 'Co-O', 'Ba-O']",-23.290451609999998,17.74477961
Ni4Ca4Co4O24La4,-249.95354,40.0,-6.2488385,"['Ni-O', 'Ca-O', 'Co-O', 'La-O']",-25.781738243,19.532899743
Pr4Ni4Ca4Co4O24,-247.65604,40.0,-6.191401,"['Pr-O', 'Ni-O', 'Ca-O', 'Co-O']",-25.58078307,19.38938207
Sr4Ca4Co4O24Ni4,-223.37975,40.0,-5.58449375,"['Sr-O', 'Ca-O', 'Co-O', 'Ni-O']",-23.429182315,17.844688565
Y4Ni4Ca4Co4O24,-252.89595,40.0,-6.32239875,"['Y-O', 'Ni-O', 'Ca-O', 'Co-O']",-26.490125083,20.167726332999997
Ca4Mn7Co1Ba4O24,-265.21885,40.0,-6.630471249999999,"['Ca-O', 'Mn-O', 'Co-O', 'Ba-O']",-26.28929592,19.65882467
Ca4Mn7Co1O24La4,-292.90236,40.0,-7.322559,"['Ca-O', 'Mn-O', 'Co-O', 'La-O']",-28.780582553,21.458023552999997
Pr4Ca4Mn7Co1O24,-290.45123,40.0,-7.26128075,"['Pr-O', 'Ca-O', 'Mn-O', 'Co-O']",-28.57962738,21.31834663
Sr4Ca4Mn7Co1O24,-267.00894,40.0,-6.6752234999999995,"['Sr-O', 'Ca-O', 'Mn-O', 'Co-O']",-26.428026624999998,19.752803125
Y4Ca4Mn7Co1O24,-295.53077,40.0,-7.3882692500000005,"['Y-O', 'Ca-O', 'Mn-O', 'Co-O']",-29.488969393,22.100700143
Ca4Mn6Co2Ba4O24,-261.40512,40.0,-6.535128,"['Ca-O', 'Mn-O', 'Co-O', 'Ba-O']",-26.28929592,19.75416792
Ca4Mn6Co2O24La4,-288.89381,40.0,-7.222345249999999,"['Ca-O', 'Mn-O', 'Co-O', 'La-O']",-28.780582553,21.558237303
Pr4Ca4Mn6Co2O24,-286.50275,40.0,-7.16256875,"['Pr-O', 'Ca-O', 'Mn-O', 'Co-O']",-28.57962738,21.41705863
Sr4Ca4Mn6Co2O24,-263.38334,40.0,-6.584583499999999,"['Sr-O', 'Ca-O', 'Mn-O', 'Co-O']",-26.428026624999998,19.843443125
Y4Ca4Mn6Co2O24,-291.49757,40.0,-7.28743925,"['Y-O', 'Ca-O', 'Mn-O', 'Co-O']",-29.488969393,22.201530143
Ca4Mn4Co4Ba4O24,-252.4966,40.0,-6.312415,"['Ca-O', 'Mn-O', 'Co-O', 'Ba-O']",-26.28929592,19.97688092
Ca4Mn4Co4O24La4,-280.58909,40.0,-7.01472725,"['Ca-O', 'Mn-O', 'Co-O', 'La-O']",-28.780582553,21.765855303
Pr4Ca4Mn4Co4O24,-278.59754,40.0,-6.9649385,"['Pr-O', 'Ca-O', 'Mn-O', 'Co-O']",-28.57962738,21.614688880000003
Sr4Ca4Mn4Co4O24,-255.18072,40.0,-6.379518,"['Sr-O', 'Ca-O', 'Mn-O', 'Co-O']",-26.428026624999998,20.048508624999997
Y4Ca4Mn4Co4O24,-283.64857,40.0,-7.09121425,"['Y-O', 'Ca-O', 'Mn-O', 'Co-O']",-29.488969393,22.397755143
Ca4Mn7Ba4O24Fe1,-267.56184,40.0,-6.689046,"['Ca-O', 'Mn-O', 'Ba-O', 'Fe-O']",-26.925922811999996,20.236876811999995
Ca4Mn7Fe1O24La4,-294.89826,40.0,-7.3724565,"['Ca-O', 'Mn-O', 'Fe-O', 'La-O']",-29.417209444999997,22.044752945
Pr4Ca4Mn7Fe1O24,-292.49526,40.0,-7.312381499999999,"['Pr-O', 'Ca-O', 'Mn-O', 'Fe-O']",-29.216254272,21.903872772
Sr4Ca4Mn7Fe1O24,-269.56535,40.0,-6.739133750000001,"['Sr-O', 'Ca-O', 'Mn-O', 'Fe-O']",-27.064653516999996,20.325519766999996
Y4Ca4Mn7Fe1O24,-297.41677,40.0,-7.43541925,"['Y-O', 'Ca-O', 'Mn-O', 'Fe-O']",-30.125596285,22.690177035
Ca4Mn6Ba4O24Fe2,-265.2426,40.0,-6.6310649999999995,"['Ca-O', 'Mn-O', 'Ba-O', 'Fe-O']",-26.925922811999996,20.294857811999996
Ca4Mn6Fe2O24La4,-292.89734,40.0,-7.3224335,"['Ca-O', 'Mn-O', 'Fe-O', 'La-O']",-29.417209444999997,22.094775945
Pr4Ca4Mn6Fe2O24,-290.493,40.0,-7.262325,"['Pr-O', 'Ca-O', 'Mn-O', 'Fe-O']",-29.216254272,21.953929272
Sr4Ca4Mn6Fe2O24,-267.35527,40.0,-6.68388175,"['Sr-O', 'Ca-O', 'Mn-O', 'Fe-O']",-27.064653516999996,20.380771766999995
Y4Ca4Mn6Fe2O24,-295.40435,40.0,-7.3851087500000006,"['Y-O', 'Ca-O', 'Mn-O', 'Fe-O']",-30.125596285,22.740487535
Ni1Ca4Mn7Ba4O24,-262.32589,40.0,-6.55814725,"['Ni-O', 'Ca-O', 'Mn-O', 'Ba-O']",-25.066506765,18.508359515
Ni1Ca4Mn7O24La4,-290.00796,40.0,-7.250199,"['Ni-O', 'Ca-O', 'Mn-O', 'La-O']",-27.557793398,20.307594398
Pr4Ni1Ca4Mn7O24,-287.6284,40.0,-7.19071,"['Pr-O', 'Ni-O', 'Ca-O', 'Mn-O']",-27.356838224999997,20.166128224999998
Sr4Ca4Mn7O24Ni1,-264.19452,40.0,-6.604863,"['Sr-O', 'Ca-O', 'Mn-O', 'Ni-O']",-25.205237469999997,18.60037447
Y4Ni1Ca4Mn7O24,-292.78616,40.0,-7.319654,"['Y-O', 'Ni-O', 'Ca-O', 'Mn-O']",-28.266180237999997,20.946526237999997
Ni2Ca4Mn6Ba4O24,-254.702,40.0,-6.36755,"['Ni-O', 'Ca-O', 'Mn-O', 'Ba-O']",-25.066506765,18.698956765
Ni2Ca4Mn6O24La4,-282.71013,40.0,-7.06775325,"['Ni-O', 'Ca-O', 'Mn-O', 'La-O']",-27.557793398,20.490040148000002
Pr4Ni2Ca4Mn6O24,-280.34536,40.0,-7.008634000000001,"['Pr-O', 'Ni-O', 'Ca-O', 'Mn-O']",-27.356838224999997,20.348204224999996
Sr4Ca4Mn6O24Ni2,-256.37983,40.0,-6.4094957500000005,"['Sr-O', 'Ca-O', 'Mn-O', 'Ni-O']",-25.205237469999997,18.795741719999995
Y4Ni2Ca4Mn6O24,-285.52658,40.0,-7.1381645,"['Y-O', 'Ni-O', 'Ca-O', 'Mn-O']",-28.266180237999997,21.128015737999995
Ni4Ca4Mn4Ba4O24,-238.03491,40.0,-5.95087275,"['Ni-O', 'Ca-O', 'Mn-O', 'Ba-O']",-25.066506765,19.115634014999998
Ni4Ca4Mn4O24La4,-267.58165,40.0,-6.68954125,"['Ni-O', 'Ca-O', 'Mn-O', 'La-O']",-27.557793398,20.868252148
Pr4Ni4Ca4Mn4O24,-265.23113,40.0,-6.6307782500000005,"['Pr-O', 'Ni-O', 'Ca-O', 'Mn-O']",-27.356838224999997,20.726059975
Sr4Ca4Mn4O24Ni4,-240.67212,40.0,-6.016803,"['Sr-O', 'Ca-O', 'Mn-O', 'Ni-O']",-25.205237469999997,19.188434469999997
Y4Ni4Ca4Mn4O24,-270.30438,40.0,-6.757609499999999,"['Y-O', 'Ni-O', 'Ca-O', 'Mn-O']",-28.266180237999997,21.508570737999996
Ni7Ca4Co1Ba4O24,-210.4717,40.0,-5.2617925,"['Ni-O', 'Ca-O', 'Co-O', 'Ba-O']",-23.290451609999998,18.02865911
Ni7Ca4Co1O24La4,-239.05335,40.0,-5.97633375,"['Ni-O', 'Ca-O', 'Co-O', 'La-O']",-25.781738243,19.805404492999998
Pr4Ni7Ca4Co1O24,-236.79593,40.0,-5.91989825,"['Pr-O', 'Ni-O', 'Ca-O', 'Co-O']",-25.58078307,19.66088482
Sr4Ca4Co1O24Ni7,-211.69398,40.0,-5.2923495,"['Sr-O', 'Ca-O', 'Co-O', 'Ni-O']",-23.429182315,18.136832814999998
